VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,08-02-17 9:07,08-02-17 9:17,1,1.1,1,N,100,234,1,8,0,0.5,1.76,0,0.3,10.56
1,08-02-17 9:07,08-02-17 9:17,1,2.9,1,N,13,246,1,11,0,0.5,2.35,0,0.3,14.15
1,08-02-17 9:07,08-02-17 9:20,1,1.4,1,N,79,107,1,10,0,0.5,2.15,0,0.3,12.95
2,08-02-17 9:07,08-02-17 9:15,2,1.03,1,N,107,113,1,7,0,0.5,1,0,0.3,8.8
2,08-02-17 9:07,08-02-17 9:34,1,3.74,1,N,234,141,2,18,0,0.5,0,0,0.3,18.8
1,08-02-17 9:07,08-02-17 9:16,1,3.6,1,N,79,88,1,12,0,0.5,2.56,0,0.3,15.36
1,08-02-17 9:07,08-02-17 9:20,2,0.9,1,N,161,237,1,9,0,0.5,1.95,0,0.3,11.75
1,08-02-17 9:07,08-02-17 9:22,1,1.6,1,N,229,107,2,10.5,0,0.5,0,0,0.3,11.3
1,08-02-17 9:07,08-02-17 9:17,1,0.9,1,N,164,230,1,7.5,0,0.5,2,0,0.3,10.3
2,08-02-17 9:07,08-02-17 9:27,2,5.49,1,N,162,88,1,20.5,0,0.5,4,0,0.3,25.3
2,08-02-17 9:07,08-02-17 9:17,1,1.53,1,N,262,75,1,8.5,0,0.5,1.4,0,0.3,10.7
2,08-02-17 9:07,08-02-17 9:29,5,2.4,1,N,233,68,1,14.5,0,0.5,1,0,0.3,16.3
2,08-02-17 9:07,08-02-17 9:21,1,1.94,1,N,264,264,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08-02-17 9:07,08-02-17 9:36,1,4.84,1,N,87,68,1,22,0,0.5,0,0,0.3,22.8
1,08-02-17 9:07,08-02-17 9:14,1,0.7,1,N,43,141,1,6,0,0.5,1.7,0,0.3,8.5
1,08-02-17 9:07,08-02-17 9:12,1,0.6,1,N,100,230,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:07,08-02-17 9:16,1,0.99,1,N,231,261,1,7,0,0.5,1.56,0,0.3,9.36
1,08-02-17 9:07,08-02-17 9:21,1,1.6,1,N,151,75,2,10,0,0.5,0,0,0.3,10.8
1,08-02-17 9:07,08-02-17 9:20,2,1.5,1,N,230,90,1,9,0,0.5,1.95,0,0.3,11.75
2,08-02-17 9:07,08-02-17 9:11,6,0.66,1,N,237,236,2,4.5,0,0.5,0,0,0.3,5.3
2,08-02-17 9:07,08-02-17 9:17,1,1.42,1,N,48,68,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:07,08-02-17 9:14,1,1.25,1,N,79,137,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:07,08-02-17 9:22,2,1.7,1,N,236,237,1,10.5,0,0.5,2,0,0.3,13.3
2,08-02-17 9:07,08-02-17 9:27,6,2.52,1,N,236,163,1,14,0,0.5,2.96,0,0.3,17.76
2,08-02-17 9:07,08-02-17 9:32,1,1.54,1,N,186,161,2,13.5,0,0.5,0,0,0.3,14.3
2,08-02-17 9:07,08-02-17 9:21,6,1.28,1,N,186,170,1,10,0,0.5,2.16,0,0.3,12.96
1,08-02-17 9:07,08-02-17 9:14,1,0.9,1,N,90,158,2,6,0,0.5,0,0,0.3,6.8
1,08-02-17 9:07,08-02-17 9:09,1,0.3,1,N,262,262,2,3.5,0,0.5,0,0,0.3,4.3
1,08-02-17 9:07,08-02-17 9:16,1,1.2,1,N,264,264,1,7.5,0,0.5,1.1,0,0.3,9.4
2,08-02-17 9:07,08-02-17 9:20,1,1.92,1,N,43,246,1,9.5,0,0.5,1.85,0,0.3,12.15
1,08-02-17 9:07,08-02-17 9:21,1,2.1,1,N,236,142,1,10.5,0,0.5,2.8,0,0.3,14.1
2,08-02-17 9:07,08-02-17 9:23,1,1.83,1,N,237,75,1,11,0,0.5,0,0,0.3,11.8
2,08-02-17 9:07,08-02-17 9:10,1,0.37,1,N,246,246,1,4,0,0.5,5,0,0.3,9.8
1,08-02-17 9:07,08-02-17 9:18,1,1.2,1,N,141,163,1,8.5,0,0.5,1.86,0,0.3,11.16
1,08-02-17 9:07,08-02-17 9:11,1,0.6,1,N,125,231,1,4.5,0,0.5,1.05,0,0.3,6.35
2,08-02-17 9:07,08-02-17 9:19,2,0.96,1,N,170,170,1,8.5,0,0.5,1.86,0,0.3,11.16
2,08-02-17 9:07,08-02-17 9:18,5,0.75,1,N,163,162,2,8,0,0.5,0,0,0.3,8.8
1,08-02-17 9:07,08-02-17 10:31,2,16.2,2,N,132,87,1,52,0,0.5,10.55,0,0.3,63.35
1,08-02-17 9:07,08-02-17 9:15,1,0.8,1,N,264,264,1,6.5,0,0.5,1.8,0,0.3,9.1
1,08-02-17 9:07,08-02-17 9:13,2,0.7,1,N,236,236,1,5.5,0,0.5,1,0,0.3,7.3
1,08-02-17 9:07,08-02-17 9:23,2,0.6,1,N,161,100,2,10.5,0,0.5,0,0,0.3,11.3
2,08-02-17 9:07,08-02-17 9:14,1,1.13,1,N,238,236,2,6.5,0,0.5,0,0,0.3,7.3
1,08-02-17 9:07,08-02-17 9:18,1,1.1,1,N,87,13,1,8.5,0,0.5,1,0,0.3,10.3
1,08-02-17 9:07,08-02-17 9:16,3,1.4,1,Y,236,238,3,7.5,0,0.5,0,0,0.3,8.3
1,08-02-17 9:07,08-02-17 9:16,1,0.6,1,N,162,162,1,6.5,0,0.5,1,0,0.3,8.3
1,08-02-17 9:07,08-02-17 9:20,1,1.7,1,N,231,90,1,9.5,0,0.5,2.05,0,0.3,12.35
1,08-02-17 9:07,08-02-17 9:31,1,2.5,1,N,239,162,1,15.5,0,0.5,2.5,0,0.3,18.8
2,08-02-17 9:07,08-02-17 9:11,1,0.35,1,N,249,113,1,4.5,0,0.5,0,0,0.3,5.3
2,08-02-17 9:07,08-02-17 9:18,1,1.81,1,N,43,239,1,9,0,0.5,1.96,0,0.3,11.76
2,08-02-17 9:07,08-02-17 9:15,1,0.95,1,N,237,236,1,6.5,0,0.5,1.46,0,0.3,8.76
1,08-02-17 9:07,08-02-17 9:28,1,5.2,1,N,140,144,1,20,0,0.5,4.15,0,0.3,24.95
2,08-02-17 9:07,08-02-17 9:15,1,0.73,1,N,234,234,1,6.5,0,0.5,1,0,0.3,8.3
2,08-02-17 9:07,08-02-17 9:15,1,0.83,1,N,163,50,1,6.5,0,0.5,1.46,0,0.3,8.76
2,08-02-17 9:07,08-02-17 9:13,1,0.5,1,N,186,90,1,4.5,0,0.5,1.06,0,0.3,6.36
2,08-02-17 9:07,08-02-17 9:46,2,8.65,1,N,186,129,1,34.5,0,0.5,8.17,5.54,0.3,49.01
2,08-02-17 9:07,08-02-17 10:13,1,10.61,1,N,138,163,1,46,0,0.5,10.47,5.54,0.3,62.81
2,08-02-17 9:07,08-02-17 9:23,1,1.64,1,N,239,163,2,11,0,0.5,0,0,0.3,11.8
1,08-02-17 9:07,08-02-17 9:13,1,0.5,1,N,137,170,2,5.5,0,0.5,0,0,0.3,6.3
1,08-02-17 9:07,08-02-17 9:26,1,2.2,1,N,142,170,1,13,0,0.5,2.75,0,0.3,16.55
1,08-02-17 9:07,08-02-17 9:10,3,0.5,1,N,262,140,1,4,0,0.5,1.4,0,0.3,6.2
1,08-02-17 9:07,08-02-17 9:15,1,0.6,1,N,230,163,1,6.5,0,0.5,1.45,0,0.3,8.75
2,08-02-17 9:07,08-02-17 9:14,1,0.83,1,N,79,234,1,6,0,0.5,1,0,0.3,7.8
1,08-02-17 9:07,08-02-17 9:26,1,1.9,1,N,151,143,1,13,0,0.5,1.2,0,0.3,15
1,08-02-17 9:07,08-02-17 9:24,1,2.2,1,N,238,140,1,12,0,0.5,2.55,0,0.3,15.35
2,08-02-17 9:07,08-02-17 9:35,1,3.28,1,N,162,125,1,18.5,0,0.5,3.86,0,0.3,23.16
2,08-02-17 9:07,08-02-17 9:11,3,0.67,1,N,141,263,1,4.5,0,0.5,1.06,0,0.3,6.36
1,08-02-17 9:08,08-02-17 9:19,1,0.7,1,N,233,141,1,8.5,0,0.5,2.3,0,0.3,11.6
1,08-02-17 9:08,08-02-17 9:29,1,1.9,1,N,148,231,2,14.5,0,0.5,0,0,0.3,15.3
2,08-02-17 9:08,08-02-17 9:31,1,9.16,1,N,107,138,2,28,0,0.5,0,5.54,0.3,34.34
2,08-02-17 9:08,08-02-17 9:31,3,3.04,1,N,211,161,1,16,0,0.5,1.5,0,0.3,18.3
2,08-02-17 9:08,08-02-17 9:08,1,0,1,N,193,193,1,2.5,0,0.5,0,0,0.3,3.3
2,08-02-17 9:08,08-02-17 9:08,1,0,1,N,193,193,4,-2.5,0,-0.5,0,0,-0.3,-3.3
2,08-02-17 9:08,08-02-17 9:15,1,0.61,1,N,100,161,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:08,08-02-17 9:14,2,1.14,1,N,236,237,1,6.5,0,0.5,0.7,0,0.3,8
2,08-02-17 9:08,08-02-17 9:16,1,1.08,1,N,140,229,1,7,0,0.5,1.56,0,0.3,9.36
1,08-02-17 9:08,08-02-17 9:10,1,0.5,1,N,140,140,2,4,0,0.5,0,0,0.3,4.8
2,08-02-17 9:08,08-02-17 9:16,2,0.96,1,N,186,161,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:08,08-02-17 9:20,1,1.33,1,N,237,161,1,9,0,0.5,1.47,0,0.3,11.27
2,08-02-17 9:08,08-02-17 9:17,6,0.72,1,N,151,238,1,7.5,0,0.5,1.66,0,0.3,9.96
2,08-02-17 9:08,08-02-17 9:16,1,1.53,1,N,238,140,1,7.5,0,0.5,1.66,0,0.3,9.96
1,08-02-17 9:08,08-02-17 9:19,1,1.7,1,N,237,239,1,9.5,0,0.5,2.05,0,0.3,12.35
1,08-02-17 9:08,08-02-17 9:18,1,1.4,1,N,107,233,1,8.5,0,0.5,2.3,0,0.3,11.6
1,08-02-17 9:08,08-02-17 9:13,1,0.7,1,N,230,50,2,5.5,0,0.5,0,0,0.3,6.3
2,08-02-17 9:08,08-02-17 9:15,1,1.07,1,N,164,246,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:08,08-02-17 9:32,1,3,1,N,186,231,2,16.5,0,0.5,0,0,0.3,17.3
2,08-02-17 9:08,08-02-17 9:16,1,1.33,1,N,224,137,1,7.5,0,0.5,1.2,0,0.3,9.5
1,08-02-17 9:08,08-02-17 9:35,1,4.7,1,N,137,236,2,20,0,0.5,0,0,0.3,20.8
2,08-02-17 9:08,08-02-17 9:26,1,1.62,1,N,100,162,2,12,0,0.5,0,0,0.3,12.8
1,08-02-17 9:08,08-02-17 9:22,1,1.3,1,N,141,161,1,10.5,0,0.5,2.8,0,0.3,14.1
1,08-02-17 9:08,08-02-17 9:23,1,2.9,1,N,238,74,2,12.5,0,0.5,0,0,0.3,13.3
1,08-02-17 9:08,08-02-17 9:16,1,1.3,1,N,229,237,2,7.5,0,0.5,0,0,0.3,8.3
1,08-02-17 9:08,08-02-17 9:21,1,1.1,1,N,229,233,1,9.5,0,0.5,1.7,0,0.3,12
1,08-02-17 9:08,08-02-17 9:08,1,0.2,1,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
1,08-02-17 9:08,08-02-17 9:46,1,4.9,1,N,262,161,1,26,0,0.5,2,0,0.3,28.8
1,08-02-17 9:08,08-02-17 9:12,1,0.7,1,N,166,166,1,5,0,0.5,1.15,0,0.3,6.95
2,08-02-17 9:08,08-02-17 9:11,1,0.29,1,N,236,236,1,4,0,0.5,0.96,0,0.3,5.76
2,08-02-17 9:08,08-02-17 9:19,1,1.45,1,N,236,141,1,8.5,0,0.5,1.86,0,0.3,11.16
2,08-02-17 9:08,08-02-17 9:35,1,3.44,1,N,144,45,1,18,0,0.5,2,0,0.3,20.8
2,08-02-17 9:08,08-02-17 9:21,2,1.98,1,N,236,238,2,10.5,0,0.5,0,0,0.3,11.3
2,08-02-17 9:08,08-02-17 9:20,2,2.92,1,N,238,74,1,11.5,0,0.5,2,0,0.3,14.3
1,08-02-17 9:08,08-02-17 9:21,1,1.6,1,N,230,164,1,9.5,0,0.5,2.05,0,0.3,12.35
2,08-02-17 9:08,08-02-17 9:15,1,0.62,1,N,79,107,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:08,08-02-17 9:34,1,2.86,1,N,262,164,1,17.5,0,0.5,3.66,0,0.3,21.96
2,08-02-17 9:08,08-02-17 9:32,1,3.12,1,N,234,209,2,16.5,0,0.5,0,0,0.3,17.3
2,08-02-17 9:08,08-02-17 10:02,1,11.97,1,N,138,186,1,43.5,0,0.5,9.97,5.54,0.3,59.81
2,08-02-17 9:08,08-02-17 9:17,5,3.4,1,N,13,66,1,11.5,0,0.5,1.23,0,0.3,13.53
1,08-02-17 9:08,08-02-17 9:15,1,0.8,1,N,48,161,1,6.5,0,0.5,2,0,0.3,9.3
2,08-02-17 9:08,08-02-17 9:19,2,1.78,1,N,234,231,1,9.5,0,0.5,1.8,0,0.3,12.1
2,08-02-17 9:08,08-02-17 9:26,1,2.83,1,N,249,142,2,14,0,0.5,0,0,0.3,14.8
2,08-02-17 9:08,08-02-17 9:26,1,1.89,1,N,13,114,1,13,0,0.5,2,0,0.3,15.8
2,08-02-17 9:08,08-02-17 9:16,6,0.54,1,N,230,100,2,6.5,0,0.5,0,0,0.3,7.3
2,08-02-17 9:08,08-02-17 9:32,1,3.63,1,N,239,113,1,17.5,0,0.5,3,0,0.3,21.3
1,08-02-17 9:08,08-02-17 9:24,1,2.8,1,N,263,170,1,12.5,0,0.5,3.95,0,0.3,17.25
2,08-02-17 9:08,08-02-17 9:28,1,7.38,1,N,262,87,1,22.5,0,0.5,4.66,0,0.3,27.96
2,08-02-17 9:08,08-02-17 9:33,6,1.97,1,N,229,186,2,15.5,0,0.5,0,0,0.3,16.3
1,08-02-17 9:08,08-02-17 9:12,1,0.6,1,N,231,231,1,4.5,0,0.5,1,0,0.3,6.3
1,08-02-17 9:08,08-02-17 9:58,1,11,1,N,138,161,1,39,0,0.5,9.05,5.54,0.3,54.39
1,08-02-17 9:08,08-02-17 9:39,1,9.6,1,N,138,116,1,29.5,0,0.5,8.95,5.54,0.3,44.79
1,08-02-17 9:08,08-02-17 9:13,1,0.5,1,N,48,100,1,5,0,0.5,1,0,0.3,6.8
1,08-02-17 9:08,08-02-17 9:22,1,1.2,1,N,246,161,1,10,0,0.5,2.15,0,0.3,12.95
1,08-02-17 9:08,08-02-17 9:12,1,0.9,1,N,263,141,2,5.5,0,0.5,0,0,0.3,6.3
1,08-02-17 9:08,08-02-17 9:27,1,1.8,1,N,79,164,2,13,0,0.5,0,0,0.3,13.8
2,08-02-17 9:08,08-02-17 9:20,1,2.77,1,N,231,246,1,12,0,0.5,2.56,0,0.3,15.36
2,08-02-17 9:08,08-02-17 9:18,1,6.68,1,N,262,88,2,19,0,0.5,0,0,0.3,19.8
1,08-02-17 9:08,08-02-17 9:20,1,1.8,1,N,186,142,1,10,0,0.5,2.7,0,0.3,13.5
2,08-02-17 9:08,08-02-17 9:12,6,0.34,1,N,162,229,2,4.5,0,0.5,0,0,0.3,5.3
2,08-02-17 9:08,08-02-17 9:12,1,0.5,1,N,164,234,1,4.5,0,0.5,1.06,0,0.3,6.36
2,08-02-17 9:08,08-02-17 9:30,1,5.05,1,N,87,233,1,20,0,0.5,4.16,0,0.3,24.96
2,08-02-17 9:08,08-02-17 9:11,5,0.72,1,N,50,50,2,4.5,0,0.5,0,0,0.3,5.3
1,08-02-17 9:08,08-02-17 9:28,1,2.5,1,N,125,161,1,14,0,0.5,3.7,0,0.3,18.5
2,08-02-17 9:08,08-02-17 9:11,1,0.44,1,N,43,142,1,4,0,0.5,1.44,0,0.3,6.24
2,08-02-17 9:08,08-02-17 9:18,1,1.57,1,N,238,236,1,8.5,0,0.5,2.32,0,0.3,11.62
2,08-02-17 9:08,08-02-17 9:54,1,16.64,1,N,138,261,1,48.5,0,0.5,16.45,5.54,0.3,71.29
1,08-02-17 9:08,08-02-17 9:36,1,4.9,1,N,148,162,2,21,0,0.5,0,0,0.3,21.8
1,08-02-17 9:08,08-02-17 9:35,1,3.1,1,N,170,125,1,18,0,0.5,3.75,0,0.3,22.55
1,08-02-17 9:08,08-02-17 9:21,1,5.9,1,N,143,244,1,19.5,0,0.5,0,0,0.3,20.3
1,08-02-17 9:08,08-02-17 9:14,1,0.7,1,N,161,163,1,5.5,0,0.5,1.25,0,0.3,7.55
1,08-02-17 9:08,08-02-17 10:07,1,10.2,1,N,138,113,1,41,0,0.5,9.45,5.54,0.3,56.79
1,08-02-17 9:08,08-02-17 9:15,1,0.8,1,N,236,237,1,6.5,0,0.5,1.8,0,0.3,9.1
2,08-02-17 9:08,08-02-17 9:16,1,0.95,1,N,230,186,1,6.5,0,0.5,2.5,0,0.3,9.8
1,08-02-17 9:08,08-02-17 9:17,1,0.5,1,N,161,162,1,7.5,0,0.5,1.65,0,0.3,9.95
2,08-02-17 9:08,08-02-17 9:52,1,12.22,1,N,138,90,2,39.5,0,0.5,0,5.54,0.3,45.84
1,08-02-17 9:08,08-02-17 9:12,1,0.5,1,N,141,237,2,4.5,0,0.5,0,0,0.3,5.3
2,08-02-17 9:08,08-02-17 9:25,1,1.72,1,N,164,163,1,12,0,0.5,3.84,0,0.3,16.64
2,08-02-17 9:08,08-02-17 9:19,1,1.26,1,N,141,162,1,8.5,0,0.5,1.86,0,0.3,11.16
2,08-02-17 9:08,08-02-17 9:17,2,1.02,1,N,100,163,1,7.5,0,0.5,2.08,0,0.3,10.38
1,08-02-17 9:08,08-02-17 9:31,1,2.5,1,N,4,162,1,16,0,0.5,1.5,0,0.3,18.3
1,08-02-17 9:08,08-02-17 9:11,1,0.8,1,N,237,237,1,4.5,0,0.5,1.55,0,0.3,6.85
1,08-02-17 9:08,08-02-17 9:12,1,1.1,1,N,236,75,1,5.5,0,0.5,1.85,0,0.3,8.15
1,08-02-17 9:08,08-02-17 9:34,1,5.2,1,N,88,164,1,22,0,0.5,5.7,0,0.3,28.5
1,08-02-17 9:08,08-02-17 9:24,2,1.2,1,N,45,231,2,11,0,0.5,0,0,0.3,11.8
1,08-02-17 9:08,08-02-17 9:25,1,2.1,1,N,262,162,2,12.5,0,0.5,0,0,0.3,13.3
2,08-02-17 9:08,08-02-17 9:15,1,0.3,1,N,234,107,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:08,08-02-17 9:15,1,0.49,1,N,170,234,1,6.5,0,0.5,1.46,0,0.3,8.76
2,08-02-17 9:08,08-02-17 9:11,2,0.55,1,N,50,246,2,4,0,0.5,0,0,0.3,4.8
2,08-02-17 9:08,08-02-17 9:18,2,1.13,1,N,161,43,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:08,08-02-17 9:20,1,1.6,1,N,163,170,1,9.5,0,0.5,1,0,0.3,11.3
2,08-02-17 9:08,08-02-17 9:16,1,1,1,N,100,234,1,6.5,0,0.5,1.46,0,0.3,8.76
1,08-02-17 9:08,08-02-17 9:14,1,0.7,1,Y,236,237,1,5.5,0,0.5,1,0,0.3,7.3
1,08-02-17 9:08,08-02-17 10:03,1,15.5,1,N,138,87,1,50,0,0.5,11.25,5.54,0.3,67.59
1,08-02-17 9:08,08-02-17 9:32,1,3.3,1,N,239,68,1,17,0,0.5,3.55,0,0.3,21.35
1,08-02-17 9:08,08-02-17 9:35,1,7.3,1,N,140,65,2,27.5,0,0.5,0,0,0.3,28.3
1,08-02-17 9:08,08-02-17 9:37,1,6.1,1,N,88,190,2,25,0,0.5,0,5.54,0.3,31.34
1,08-02-17 9:08,08-02-17 9:20,1,1.6,1,N,161,186,1,9,0,0.5,1.95,0,0.3,11.75
2,08-02-17 9:08,08-02-17 9:20,1,2.11,1,N,141,230,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08-02-17 9:08,08-02-17 9:21,5,2.14,1,N,50,238,1,10.5,0,0.5,1.5,0,0.3,12.8
2,08-02-17 9:08,08-02-17 9:26,2,2.79,1,N,170,231,1,14,0,0.5,2.96,0,0.3,17.76
2,08-02-17 9:08,08-02-17 9:25,1,2.15,1,N,234,211,2,12.5,0,0.5,0,0,0.3,13.3
2,08-02-17 9:08,08-02-17 9:35,1,3.32,1,N,211,170,1,18,0,0.5,3.76,0,0.3,22.56
2,08-02-17 9:08,08-02-17 9:38,1,7.25,1,N,230,261,1,26.5,0,0.5,5.46,0,0.3,32.76
1,08-02-17 9:08,08-02-17 9:35,1,3.3,1,N,211,246,1,19,0,0.5,0,0,0.3,19.8
1,08-02-17 9:08,08-02-17 9:27,1,2.1,1,N,186,107,1,13,0,0.5,2,0,0.3,15.8
2,08-02-17 9:08,08-02-17 9:26,1,3.1,1,N,48,236,1,14.5,0,0.5,3.82,0,0.3,19.12
2,08-02-17 9:08,08-02-17 9:41,1,3.28,1,N,232,186,1,21,0,0.5,0,0,0.3,21.8
2,08-02-17 9:08,08-02-17 9:27,1,2.09,1,N,113,161,2,13.5,0,0.5,0,0,0.3,14.3
2,08-02-17 9:08,08-02-17 9:09,1,0.35,1,N,7,7,2,3.5,0,0.5,0,0,0.3,4.3
2,08-02-17 9:08,08-02-17 9:11,1,0.44,1,N,238,239,2,4,0,0.5,0,0,0.3,4.8
2,08-02-17 9:08,08-02-17 9:18,1,0.98,1,N,163,162,2,8,0,0.5,0,0,0.3,8.8
1,08-02-17 9:08,08-02-17 9:51,1,6,1,N,239,45,1,29,0,0.5,5.95,0,0.3,35.75
1,08-02-17 9:08,08-02-17 9:23,1,2.1,1,N,264,229,2,11,0,0.5,0,0,0.3,11.8
1,08-02-17 9:08,08-02-17 9:21,1,1.1,1,N,237,162,1,9.5,0,0.5,2.55,0,0.3,12.85
1,08-02-17 9:08,08-02-17 9:18,1,2.1,1,N,263,74,1,9.5,0,0.5,2.05,0,0.3,12.35
2,08-02-17 9:08,08-02-17 9:19,1,1.65,1,N,79,170,1,9,0,0.5,1,0,0.3,10.8
1,08-02-17 9:08,08-02-17 9:22,1,4.2,1,N,137,87,1,15.5,0,0.5,1,0,0.3,17.3
1,08-02-17 9:08,08-02-17 9:15,1,0.6,1,N,48,230,1,6,0,0.5,1.35,0,0.3,8.15
2,08-02-17 9:08,08-02-17 9:44,1,10.78,1,N,230,138,1,37,0,0.5,8.67,5.54,0.3,52.01
2,08-02-17 9:08,08-02-17 9:19,1,0.59,1,N,170,234,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:08,08-02-17 9:18,2,1.26,1,N,161,234,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:08,08-02-17 9:14,2,0.68,1,N,237,237,1,5.5,0,0.5,1.26,0,0.3,7.56
2,08-02-17 9:08,08-02-17 9:22,5,1.58,1,N,233,163,1,10.5,0,0.5,1,0,0.3,12.3
2,08-02-17 9:08,08-02-17 9:12,1,0.84,1,N,237,43,2,5,0,0.5,0,0,0.3,5.8
1,08-02-17 9:08,08-02-17 9:48,1,16.5,1,N,161,197,1,48.5,0,0.5,13.7,5.54,0.3,68.54
1,08-02-17 9:08,08-02-17 9:17,1,1.6,1,N,264,264,2,8,0,0.5,0,0,0.3,8.8
1,08-02-17 9:08,08-02-17 9:14,1,0.8,1,N,231,125,1,6.5,0,0.5,2.15,0,0.3,9.45
1,08-02-17 9:08,08-02-17 9:19,2,1.4,1,N,113,144,1,8.5,0,0.5,1,0,0.3,10.3
1,08-02-17 9:08,08-02-17 9:19,1,1.8,1,N,262,229,2,9.5,0,0.5,0,0,0.3,10.3
1,08-02-17 9:08,08-02-17 9:19,1,1.8,1,N,140,75,1,9.5,0,0.5,2.05,0,0.3,12.35
2,08-02-17 9:08,08-02-17 9:25,3,2.31,1,N,231,186,1,13,0,0.5,4.14,0,0.3,17.94
2,08-02-17 9:08,08-02-17 10:05,5,9.43,1,N,138,162,1,39,0,0.5,9.07,5.54,0.3,54.41
2,08-02-17 9:08,08-02-17 9:22,1,1.7,1,N,68,107,1,10,0,0.5,2.16,0,0.3,12.96
2,08-02-17 9:08,08-02-17 9:14,1,1.21,1,N,236,239,1,6.5,0,0.5,1,0,0.3,8.3
2,08-02-17 9:08,08-02-17 9:24,5,0.86,1,N,170,100,1,10.5,0,0.5,2.26,0,0.3,13.56
1,08-02-17 9:08,08-02-17 9:18,1,1.6,1,N,186,50,1,9,0,0.5,2.9,0,0.3,12.7
1,08-02-17 9:08,08-02-17 9:10,1,0.8,1,N,236,75,1,4,0,0.5,0,0,0.3,4.8
2,08-02-17 9:08,08-02-17 9:10,1,0.42,1,N,264,264,2,4,0,0.5,0,0,0.3,4.8
2,08-02-17 9:08,08-02-17 9:33,1,2.22,1,N,234,162,1,16,0,0.5,2,0,0.3,18.8
2,08-02-17 9:08,08-02-17 9:13,1,0.9,1,N,141,237,2,5.5,0,0.5,0,0,0.3,6.3
1,08-02-17 9:08,08-02-17 9:32,1,3,1,N,163,236,1,17,0,0.5,3.55,0,0.3,21.35
1,08-02-17 9:08,08-02-17 9:13,1,0.5,1,N,48,50,1,4.5,0,0.5,1.55,0,0.3,6.85
1,08-02-17 9:08,08-02-17 9:49,1,17.4,2,N,113,132,1,52,0,0.5,11.65,5.54,0.3,69.99
1,08-02-17 9:08,08-02-17 9:21,1,1.2,1,N,164,107,1,9,0,0.5,1,0,0.3,10.8
1,08-02-17 9:08,08-02-17 9:26,1,2.9,1,N,158,143,1,14,0,0.5,2.95,0,0.3,17.75
